ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Children_Cells_Count,Children_Cytoplasm_Count,Children_NeuronsCell_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
1,1,390,500,333,39,313,14,322.18461538461537,26.18974358974359,1.073306851500675,400,0.7333011832716725,22.283703068536735,1,0.78,0.9317000060158203,27.044154297380036,26.419689627245813,9.219544457292887,3.824633422700533,3.605551275463989,17.83585285482092,18.387427199672658,25.934466517903985,72.52691193458118,0.975,0.7087703447364623,0.016333263290275877,0.1678775846088708,0.09779436654133784,0.005466340374088025,0.01723702636310246,0.03366800085359659,0.0025372513939383836,0.021472842979238356,0.00885202898877953,0.0024626259557986095,0.007162865424516338,0.01933897486369589,0.026706894551700205,0.01676725229375577,0.005055497705287518,0.005137411523357575,0.0050620308257151355,0.006559442507466132,0.002746600156518452,0.005584956447521796,0.00581065270301894,0.004990499056026379,0.009778802711588808,0.001664222421637365,0.0021632283545383506,0.007472059742836335,0.0036533993149426656,0.006882590511730736,0.003827668776292111,1,1,1,322.18461538461537,26.18974358974359,0,1
1,2,397,638,125,45,96,23,108.71536523929471,34.44332493702771,1.2777545482183683,414,0.8774023647350383,22.48279562821002,1,0.622257053291536,0.7826229234670663,32.75024028078404,31.906112267087632,7.810249675906654,3.4307906026140107,3.0,15.4,15.712099387668589,56.70935787886013,79.84062043356595,0.9589371980676329,0.4965384079173474,0.06282915309821735,0.15885209036651496,0.09667212763883654,0.04367355680419079,0.02080821002468976,0.020043470839903328,0.035847998022968064,0.03582921879714101,0.009166696623693243,0.012351631210236304,0.009286064507256973,0.003900211491393226,0.007911977597445604,0.008030721281630045,0.017646783582453023,0.012766196991787588,0.008454277715466736,0.008157997397538221,0.006368056076014624,0.0010446927638077426,0.005620790746743985,0.006124248491052266,0.006563035019892512,0.009675322971946364,0.012052974388315593,0.010617338107382034,0.01027091312310397,0.0067190317804358725,0.004566056298962076,1,1,1,108.71536523929471,34.44332493702771,0,2
1,3,382,480,382,50,362,26,371.77486910994764,37.12303664921466,1.0884647950373723,398,0.6487740731853723,22.05396803500069,1,0.7958333333333333,0.9187251664539736,25.31254319235402,25.495097567963924,9.848857801796104,3.858510787929451,3.605551275463989,18.782971010998235,19.262366420214885,27.945909343639254,72.2842712474619,0.9597989949748744,0.7443554261528644,0.027385278582123897,0.16782050595789738,0.07357595697564799,0.005361094484488576,0.001981555129247429,0.059592274795497335,0.007101199347642208,0.01857459522563902,0.012306662884654868,0.008259107727362828,0.002042733815212623,0.0027884205126657968,0.02460821350616415,0.009489200843431415,0.005714978593933904,0.004941619931627777,0.004433977535661764,0.002020279918120084,0.002590578716959589,0.01001184585070184,0.016307025182484884,0.006100207616034549,0.005091532051702103,0.002629659225452563,0.006506919681340889,0.0069784469848312245,0.0021195650145133865,0.0014802518474544889,0.0016124069774271605,1,1,1,371.77486910994764,37.12303664921466,0,3
1,4,388,567,427,53,400,32,412.63917525773195,42.02319587628866,1.172138119018518,403,0.8301399143647661,22.22649192646566,1,0.6843033509700176,0.8531417789205109,29.799355367060997,28.653097563788805,8.06225774829855,3.5817797987003193,3.1622776601683795,15.652475842498529,16.614783444618435,62.00088943903958,75.59797974644667,0.9627791563275434,0.6011388253442465,0.017673318019581923,0.17435388979499875,0.1114795384354829,0.012176277079346426,0.004186983140810956,0.004796494933382706,0.02588721371567703,0.03546738164912498,0.004953057876704859,0.0033879910459159853,0.0029982420569459292,0.019238556017155607,0.01932689465227904,0.009747496977482673,0.013129503563021817,0.007109505660339002,0.005939319428998497,0.004029869344757476,0.0030003578971044926,0.008999632671666999,0.01335400641581204,0.013017451260035987,0.014196616308213053,0.005101450446081312,0.0017041880410853174,0.0038861995039791825,0.004587096842035251,0.0027795804651750767,0.001783945762499933,1,1,1,412.63917525773195,42.02319587628866,0,4
1,5,337,450,116,69,91,51,101.60830860534125,59.287833827893174,1.0899980202495458,347,0.6770907389450742,20.71428798138497,1,0.7488888888888889,0.917432858979926,24.294195189166544,25.298221281347036,9.0,3.617415256903678,3.0,17.0,17.878087035699576,-72.89620352502263,67.94112549695429,0.9711815561959655,0.670440197774609,0.0828608482876147,0.17340428409059155,0.07188014969921325,0.01468509437456704,0.01879162984108498,0.02277578731029613,0.01703008154008605,0.01883608866679006,0.024316669108678718,0.015042356728867471,0.00907310100177114,0.019727820553765242,0.01500591735344801,0.013171976783376622,0.009765864990919084,0.008040295028049508,0.0041894742187208655,0.006756141738621013,0.005779836272749429,0.0024577884152574385,0.011628105070248328,0.007715516233451233,0.004960267895375551,0.008836023025932031,0.010792552420902542,0.006447195170379605,0.0026225704236643504,0.00472877822715394,0.002177259614531761,1,1,1,101.60830860534125,59.287833827893174,0,5
1,6,321,475,125,82,106,57,116.2398753894081,69.99376947040498,1.1327981652425596,336,0.6932128276395253,20.216574731145414,1,0.6757894736842105,0.8827697913739786,23.958743495474142,24.331050121192877,8.48528137423857,3.4645284570788255,3.0,17.201142704623653,17.267855717896616,4.244602395882581,67.59797974644665,0.9553571428571429,0.6834911255987458,0.06455866893557473,0.17456414307055745,0.07703107724552793,0.021516709961925614,0.011343520416439445,0.03026851268168654,0.006293212496769053,0.02829048042706205,0.019239838350196763,0.020335656435142416,0.008415816397079898,0.01967546551611868,0.015027660414676286,0.00468904937556814,0.007033965635164047,0.004534710273162648,0.006351580615421688,0.018171231775218444,0.0016366871668881805,0.008116531881461816,0.004180154835660327,0.00740690642160998,0.009872994852083986,0.003270576681243807,0.011002472110729413,0.006097128422371222,0.01085390242968451,0.0015671365316919305,0.0050721597760296526,1,1,1,116.2398753894081,69.99376947040498,0,6
1,7,197,323,43,78,24,61,33.101522842639596,69.40609137055837,1.2531719686499059,210,0.8676955587524864,15.837556323903858,1,0.6099071207430341,0.7979750784541897,22.560740987736565,22.20360331117452,5.830951894845301,2.5728713912628054,2.23606797749979,11.094003924504582,11.21485374134675,51.54403227523432,55.698484809834994,0.9380952380952381,0.5087792906953895,0.041784678165911374,0.17437769637233383,0.09891133251930609,0.02333133567693245,0.012081416147042575,0.031189966004672342,0.03244972150361197,0.04199708145802854,0.006306669532360667,0.00855189864716423,0.0072419542813494005,0.019306749850077815,0.004091106832687715,0.004249271054561278,0.022598447291999738,0.01010446928907558,0.010020178958187007,0.007087641461061514,0.005790901284838036,0.006041804547489456,0.017083201656696904,0.004631367451475428,0.005952428312637718,0.013131956875207912,0.00905628897591457,0.007958311727734936,0.0050947547470987465,0.005793213350035163,0.004965080978017776,1,1,1,33.101522842639596,69.40609137055837,0,7
1,8,458,608,470,83,438,64,453.8165938864629,72.97379912663756,1.1735368653397529,471,0.8392458323894131,24.148368712786887,1,0.7532894736842105,0.8521249136135898,32.75106904416369,32.28002478313795,9.219544457292887,3.871250354290678,3.605551275463989,17.708754896942924,17.80846517691129,73.49483268206676,82.18376618407356,0.9723991507430998,0.5596388785880082,0.02129331350453298,0.18480761868332593,0.10073262856539854,0.011900125042646814,0.009996715586790364,0.01288575048218207,0.030722707762649647,0.03776834058495344,0.003886877008210558,0.001563968937864662,0.006369093245772353,0.02099393347099681,0.017365004389985148,0.0022951917570650728,0.016234326426925128,0.00799723674452911,0.00566202095279263,0.00287991174402487,0.004388123800622139,0.013338650231394383,0.014149755340925076,0.012063120667042198,0.007461283581560173,0.007552418384254862,0.0026307257703397408,0.003695188237973619,0.004642399792873209,0.004266306554749846,0.0028983774838188814,1,1,1,453.8165938864629,72.97379912663756,0,8
1,9,368,440,89,85,67,65,77.77989130434783,74.4836956521739,1.0256595090667626,379,0.4697926405844063,21.646065519224038,1,0.8363636363636363,0.9749824295100525,23.05538773692606,22.47220505424423,10.0,3.911989002784755,3.605551275463989,19.0,20.352761359991128,74.59097952771477,68.87005768508881,0.9709762532981531,0.9164834277995889,0.0027601962339288315,0.06874356401141614,0.05257641119365275,0.0022166517968768545,0.0125069741302723,0.04455941209688858,0.032686295523714694,0.01599087467156631,0.0016590997739430327,0.009855586726708672,0.01398826602907167,0.019170015926975367,0.012527045023271365,0.008248839271612168,0.009358413787963354,0.0016726820447022527,0.007021707710611228,0.011477416695734986,0.0035361324673301316,6.247679885861246e-05,0.002529682199078891,0.00866005613212657,0.009396404023706645,0.006455979540201318,0.0024735218714674974,0.0043681057782818875,0.009392827035050719,0.004022081827826793,0.002989892004033472,1,1,1,77.77989130434783,74.4836956521739,0,9
1,10,733,1120,189,91,157,56,173.924965893588,72.49658935879945,1.410471999426667,812,0.7934244624431905,30.549706811864404,1,0.6544642857142857,0.7089825252869132,40.37770717787151,39.05124837953327,11.0,4.467405749596479,4.123105625617661,25.89218010139492,24.576647732243757,34.13226507870587,113.9827560572969,0.9027093596059114,0.6101744974507262,0.039218854383529955,0.15945690271480845,0.10080320476633244,0.0399553185192133,0.021687938514031956,0.01397648160464726,0.027668907001026942,0.03116262588650325,0.006472177185857695,0.01926846613734835,0.007213790511059614,0.007028423952449046,0.014219592613757003,0.005347550774172619,0.01183337056986742,0.016075679416877098,0.013125793786605501,0.0015138308932653446,0.0027123786808763758,0.007585922547922525,0.004060079721934908,0.01365227118766345,0.010440648298587313,0.005145208209511975,0.00456583068272246,0.003478257886273232,0.0023841373196540846,0.003281680466369357,0.0011973539643259357,1,1,1,173.924965893588,72.49658935879945,0,10
