ImageNumber,Image_Count_Cells,Image_Count_Cells_PR1,Image_Count_Cells_filtered,Image_Count_Cytoplasm,Image_Count_Mitocondria_segmented,Image_Count_Neurons,Image_Count_Neurons1,Image_Count_Neurons2,Image_Count_Nuclei,Image_Count_Nucleoli_segmented,Image_ExecutionTime_01Images,Image_ExecutionTime_02Metadata,Image_ExecutionTime_03NamesAndTypes,Image_ExecutionTime_04Groups,Image_ExecutionTime_05IdentifyPrimaryObjects,Image_ExecutionTime_06ImageMath,Image_ExecutionTime_07IdentifySecondaryObjects,Image_ExecutionTime_08MeasureObjectSizeShape,Image_ExecutionTime_09CalculateMath,Image_ExecutionTime_10FilterObjects,Image_ExecutionTime_11MeasureObjectSizeShape,Image_ExecutionTime_13FilterObjects,Image_ExecutionTime_15CombineObjects,Image_ExecutionTime_19IdentifyTertiaryObjects,Image_ExecutionTime_20MaskImage,Image_ExecutionTime_21MaskImage,Image_ExecutionTime_22IdentifyPrimaryObjects,Image_ExecutionTime_23IdentifyPrimaryObjects,Image_ExecutionTime_29MeasureObjectIntensity,Image_ExecutionTime_30MeasureObjectSizeShape,Image_FileName_Brightfield,Image_FileName_DNA,Image_FileName_ER,Image_FileName_Membrane,Image_FileName_Mito,Image_FileName_RNA_nucleoli,Image_Frame_Brightfield,Image_Frame_DNA,Image_Frame_ER,Image_Frame_Membrane,Image_Frame_Mito,Image_Frame_RNA_nucleoli,Image_Group_Index,Image_Group_Length,Image_Group_Number,Image_Height_Brightfield,Image_Height_DNA,Image_Height_ER,Image_Height_Membrane,Image_Height_Mito,Image_Height_RNA_nucleoli,Image_MD5Digest_Brightfield,Image_MD5Digest_DNA,Image_MD5Digest_ER,Image_MD5Digest_Membrane,Image_MD5Digest_Mito,Image_MD5Digest_RNA_nucleoli,Image_Metadata_ChannelNumber,Image_Metadata_Disease_Group,Image_Metadata_FileLocation,Image_Metadata_Frame,Image_Metadata_Series,Image_Metadata_Site,Image_Metadata_Well,Image_Metadata_WellColumn,Image_Metadata_WellRow,Image_PathName_Brightfield,Image_PathName_DNA,Image_PathName_ER,Image_PathName_Membrane,Image_PathName_Mito,Image_PathName_RNA_nucleoli,Image_Scaling_Brightfield,Image_Scaling_DNA,Image_Scaling_ER,Image_Scaling_Membrane,Image_Scaling_Mito,Image_Scaling_RNA_nucleoli,Image_Series_Brightfield,Image_Series_DNA,Image_Series_ER,Image_Series_Membrane,Image_Series_Mito,Image_Series_RNA_nucleoli,Image_Threshold_FinalThreshold_Cells,Image_Threshold_FinalThreshold_Mitocondria_segmented,Image_Threshold_FinalThreshold_Nuclei,Image_Threshold_FinalThreshold_Nucleoli_segmented,Image_Threshold_GuideThreshold_Cells,Image_Threshold_GuideThreshold_Mitocondria_segmented,Image_Threshold_GuideThreshold_Nuclei,Image_Threshold_OrigThreshold_Cells,Image_Threshold_OrigThreshold_Mitocondria_segmented,Image_Threshold_OrigThreshold_Nuclei,Image_Threshold_OrigThreshold_Nucleoli_segmented,Image_Threshold_SumOfEntropies_Cells,Image_Threshold_SumOfEntropies_Mitocondria_segmented,Image_Threshold_SumOfEntropies_Nuclei,Image_Threshold_SumOfEntropies_Nucleoli_segmented,Image_Threshold_WeightedVariance_Cells,Image_Threshold_WeightedVariance_Mitocondria_segmented,Image_Threshold_WeightedVariance_Nuclei,Image_Threshold_WeightedVariance_Nucleoli_segmented,Image_URL_Brightfield,Image_URL_DNA,Image_URL_ER,Image_URL_Membrane,Image_URL_Mito,Image_URL_RNA_nucleoli,Image_Width_Brightfield,Image_Width_DNA,Image_Width_ER,Image_Width_Membrane,Image_Width_Mito,Image_Width_RNA_nucleoli
1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.484375,0.0,1.015625,0.0625,0.578125,0.21875,0.0,0.171875,0.125,0.171875,0.125,0.03125,0.0,0.03125,0.265625,0.203125,1.015625,0.25,r06c02f01p01-ch6sk1fk1fl1.tiff,r06c02f01p01-ch1sk1fk1fl1.tiff,r06c02f01p01-ch2sk1fk1fl1.tiff,r06c02f01p01-ch4sk1fk1fl1.tiff,r06c02f01p01-ch5sk1fk1fl1.tiff,r06c02f01p01-ch3sk1fk1fl1.tiff,0,0,0,0,0,0,1,1000,1,1080,1080,1080,1080,1080,1080,919ea4f2ceae191e3594cc3428cd3edb,3376367db93e38ae7488fa9b7e843a52,0a831b0c4846ec5dc7afa0232d451a56,74fe9f907d45bb8825d4186ba139b0d2,e789f2b4b76c5c23d61a5fab8fca5a23,a992f9eee48ea5f2a4a3d71c11cb382f,,Images,,0,0,01,F02,02,06,\\hydrogen\stanley_nrores_humanneurons\Kyra_Export_PB\NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement 1\Images,\\hydrogen\stanley_nrores_humanneurons\Kyra_Export_PB\NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement 1\Images,\\hydrogen\stanley_nrores_humanneurons\Kyra_Export_PB\NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement 1\Images,\\hydrogen\stanley_nrores_humanneurons\Kyra_Export_PB\NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement 1\Images,\\hydrogen\stanley_nrores_humanneurons\Kyra_Export_PB\NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement 1\Images,\\hydrogen\stanley_nrores_humanneurons\Kyra_Export_PB\NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement 1\Images,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,0,0,0,0,0,0,0.05085669059495248,0.08000000000000006,0.09999999999999977,0.08,0.05,0.08,0.1,0.03217433479503164,0.0,0.017814402824022146,0.0,-12.908626422900536,0.0,0.0,0.0,0.07751082836759542,0.0,0.08891750872135162,0.0,file:////hydrogen/stanley_nrores_humanneurons/Kyra_Export_PB/NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement%201/Images/r06c02f01p01-ch6sk1fk1fl1.tiff,file:////hydrogen/stanley_nrores_humanneurons/Kyra_Export_PB/NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement%201/Images/r06c02f01p01-ch1sk1fk1fl1.tiff,file:////hydrogen/stanley_nrores_humanneurons/Kyra_Export_PB/NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement%201/Images/r06c02f01p01-ch2sk1fk1fl1.tiff,file:////hydrogen/stanley_nrores_humanneurons/Kyra_Export_PB/NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement%201/Images/r06c02f01p01-ch4sk1fk1fl1.tiff,file:////hydrogen/stanley_nrores_humanneurons/Kyra_Export_PB/NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement%201/Images/r06c02f01p01-ch5sk1fk1fl1.tiff,file:////hydrogen/stanley_nrores_humanneurons/Kyra_Export_PB/NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement%201/Images/r06c02f01p01-ch3sk1fk1fl1.tiff,1080,1080,1080,1080,1080,1080
2,3,3,3,3,16,0,0,0,3,40,0.0,0.0,2.15625,0.0,1.515625,0.125,1.015625,6.59375,0.015625,0.40625,3.21875,0.40625,0.234375,0.171875,0.015625,0.125,0.828125,0.640625,3.125,9.09375,r06c02f02p01-ch6sk1fk1fl1.tiff,r06c02f02p01-ch1sk1fk1fl1.tiff,r06c02f02p01-ch2sk1fk1fl1.tiff,r06c02f02p01-ch4sk1fk1fl1.tiff,r06c02f02p01-ch5sk1fk1fl1.tiff,r06c02f02p01-ch3sk1fk1fl1.tiff,0,0,0,0,0,0,2,1000,1,1080,1080,1080,1080,1080,1080,ded4e97d7e8a0c0e2b10d83f9baf6cd3,f5c065049abde5f513d1e40039e179eb,c6fe5cad05a206207f6c20058e0b5774,6858b145b2e88dff39254776342a3ddf,14c41af4fd7ae1cc1e188b43cbeb8fc2,06b438f0b213f75be20fa0e6703515b3,,Images,,0,0,02,F02,02,06,\\hydrogen\stanley_nrores_humanneurons\Kyra_Export_PB\NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement 1\Images,\\hydrogen\stanley_nrores_humanneurons\Kyra_Export_PB\NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement 1\Images,\\hydrogen\stanley_nrores_humanneurons\Kyra_Export_PB\NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement 1\Images,\\hydrogen\stanley_nrores_humanneurons\Kyra_Export_PB\NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement 1\Images,\\hydrogen\stanley_nrores_humanneurons\Kyra_Export_PB\NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement 1\Images,\\hydrogen\stanley_nrores_humanneurons\Kyra_Export_PB\NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement 1\Images,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,0,0,0,0,0,0,0.07508577884691107,0.08045244946329405,0.10000549983159032,0.11069418489933014,0.10316520929336548,0.10532653331756592,0.1,0.037324563611192976,0.002513915459103231,0.018113553647026236,0.11069418489933014,-12.241982170603439,-10.743036394917242,-11.683363611898967,-10.808678125434355,0.10734969420799288,0.23566339316326987,0.09294606397549311,0.2769096538692811,file:////hydrogen/stanley_nrores_humanneurons/Kyra_Export_PB/NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement%201/Images/r06c02f02p01-ch6sk1fk1fl1.tiff,file:////hydrogen/stanley_nrores_humanneurons/Kyra_Export_PB/NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement%201/Images/r06c02f02p01-ch1sk1fk1fl1.tiff,file:////hydrogen/stanley_nrores_humanneurons/Kyra_Export_PB/NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement%201/Images/r06c02f02p01-ch2sk1fk1fl1.tiff,file:////hydrogen/stanley_nrores_humanneurons/Kyra_Export_PB/NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement%201/Images/r06c02f02p01-ch4sk1fk1fl1.tiff,file:////hydrogen/stanley_nrores_humanneurons/Kyra_Export_PB/NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement%201/Images/r06c02f02p01-ch5sk1fk1fl1.tiff,file:////hydrogen/stanley_nrores_humanneurons/Kyra_Export_PB/NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement%201/Images/r06c02f02p01-ch3sk1fk1fl1.tiff,1080,1080,1080,1080,1080,1080
3,4,3,3,4,12,1,1,0,4,35,0.0,0.0,2.21875,0.0,1.84375,0.171875,1.078125,6.6875,0.015625,0.40625,3.140625,0.375,0.46875,0.171875,0.015625,0.078125,0.765625,0.65625,3.5625,11.921875,r06c02f03p01-ch6sk1fk1fl1.tiff,r06c02f03p01-ch1sk1fk1fl1.tiff,r06c02f03p01-ch2sk1fk1fl1.tiff,r06c02f03p01-ch4sk1fk1fl1.tiff,r06c02f03p01-ch5sk1fk1fl1.tiff,r06c02f03p01-ch3sk1fk1fl1.tiff,0,0,0,0,0,0,3,1000,1,1080,1080,1080,1080,1080,1080,327ece4bbaff4b2bc881c6ae604d8c67,6d8ef4be49e22db2eda820b9d49177b1,ce5e102995316b107bfc5f5a1bf4eff2,7846bae95046abe56f672eaa161ed7a6,ad83224934508dc7cdbdf47b321a7608,52cd96cd92ecbeb5430b9033901fe66f,,Images,,0,0,03,F02,02,06,\\hydrogen\stanley_nrores_humanneurons\Kyra_Export_PB\NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement 1\Images,\\hydrogen\stanley_nrores_humanneurons\Kyra_Export_PB\NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement 1\Images,\\hydrogen\stanley_nrores_humanneurons\Kyra_Export_PB\NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement 1\Images,\\hydrogen\stanley_nrores_humanneurons\Kyra_Export_PB\NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement 1\Images,\\hydrogen\stanley_nrores_humanneurons\Kyra_Export_PB\NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement 1\Images,\\hydrogen\stanley_nrores_humanneurons\Kyra_Export_PB\NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement 1\Images,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,0,0,0,0,0,0,0.08133755423886552,0.0800562507229597,0.10000923838477115,0.08,0.11046130955219269,0.08,0.1,0.04404902370824161,0.0016195701352896363,0.018854774519835717,0.07365381717681885,-12.4832758948665,-10.07439073911931,-11.160862256314655,-10.625655233052665,0.15058138011467984,0.13870504046953552,0.10496065027383251,0.25936091057435645,file:////hydrogen/stanley_nrores_humanneurons/Kyra_Export_PB/NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement%201/Images/r06c02f03p01-ch6sk1fk1fl1.tiff,file:////hydrogen/stanley_nrores_humanneurons/Kyra_Export_PB/NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement%201/Images/r06c02f03p01-ch1sk1fk1fl1.tiff,file:////hydrogen/stanley_nrores_humanneurons/Kyra_Export_PB/NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement%201/Images/r06c02f03p01-ch2sk1fk1fl1.tiff,file:////hydrogen/stanley_nrores_humanneurons/Kyra_Export_PB/NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement%201/Images/r06c02f03p01-ch4sk1fk1fl1.tiff,file:////hydrogen/stanley_nrores_humanneurons/Kyra_Export_PB/NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement%201/Images/r06c02f03p01-ch5sk1fk1fl1.tiff,file:////hydrogen/stanley_nrores_humanneurons/Kyra_Export_PB/NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement%201/Images/r06c02f03p01-ch3sk1fk1fl1.tiff,1080,1080,1080,1080,1080,1080
4,21,21,21,21,122,0,0,0,21,270,0.0,0.0,2.359375,0.0,1.921875,0.1875,1.4375,6.96875,0.0,0.453125,3.1875,0.375,0.171875,0.21875,0.015625,0.078125,0.703125,0.609375,3.765625,10.75,r06c02f04p01-ch6sk1fk1fl1.tiff,r06c02f04p01-ch1sk1fk1fl1.tiff,r06c02f04p01-ch2sk1fk1fl1.tiff,r06c02f04p01-ch4sk1fk1fl1.tiff,r06c02f04p01-ch5sk1fk1fl1.tiff,r06c02f04p01-ch3sk1fk1fl1.tiff,0,0,0,0,0,0,4,1000,1,1080,1080,1080,1080,1080,1080,afb126e6d324da50a61f61ec2ca1668e,e3910e2af1fa4e339175ea30b0ddfa38,e00b6b54f6930d33c17dc07d2055a24a,982476e36cb820579b37ddce005c39a9,9bd7faa30c2cd875dbf1c3e14baa29ed,2dc86dfc89bb6edcdabe2cf3b87d0890,,Images,,0,0,04,F02,02,06,\\hydrogen\stanley_nrores_humanneurons\Kyra_Export_PB\NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement 1\Images,\\hydrogen\stanley_nrores_humanneurons\Kyra_Export_PB\NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement 1\Images,\\hydrogen\stanley_nrores_humanneurons\Kyra_Export_PB\NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement 1\Images,\\hydrogen\stanley_nrores_humanneurons\Kyra_Export_PB\NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement 1\Images,\\hydrogen\stanley_nrores_humanneurons\Kyra_Export_PB\NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement 1\Images,\\hydrogen\stanley_nrores_humanneurons\Kyra_Export_PB\NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement 1\Images,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,0,0,0,0,0,0,0.12070803287760452,0.08027798336216979,0.1000385374700185,0.09944048523902893,0.14918550848960876,0.08,0.1,0.07632957386640116,0.008669915199645642,0.0219215931401846,0.09944048523902893,-12.555074372999037,-11.10454943113972,-11.383497085145954,-11.51028563249249,0.3920595425453717,0.38245796586566805,0.1393485475178113,0.6330423111087035,file:////hydrogen/stanley_nrores_humanneurons/Kyra_Export_PB/NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement%201/Images/r06c02f04p01-ch6sk1fk1fl1.tiff,file:////hydrogen/stanley_nrores_humanneurons/Kyra_Export_PB/NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement%201/Images/r06c02f04p01-ch1sk1fk1fl1.tiff,file:////hydrogen/stanley_nrores_humanneurons/Kyra_Export_PB/NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement%201/Images/r06c02f04p01-ch2sk1fk1fl1.tiff,file:////hydrogen/stanley_nrores_humanneurons/Kyra_Export_PB/NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement%201/Images/r06c02f04p01-ch4sk1fk1fl1.tiff,file:////hydrogen/stanley_nrores_humanneurons/Kyra_Export_PB/NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement%201/Images/r06c02f04p01-ch5sk1fk1fl1.tiff,file:////hydrogen/stanley_nrores_humanneurons/Kyra_Export_PB/NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement%201/Images/r06c02f04p01-ch3sk1fk1fl1.tiff,1080,1080,1080,1080,1080,1080
5,17,15,15,17,98,2,2,0,17,233,0.0,0.0,2.125,0.0,1.828125,0.203125,1.421875,6.765625,0.015625,0.5,3.109375,0.34375,0.453125,0.203125,0.015625,0.0625,0.765625,0.671875,4.171875,12.65625,r06c02f05p01-ch6sk1fk1fl1.tiff,r06c02f05p01-ch1sk1fk1fl1.tiff,r06c02f05p01-ch2sk1fk1fl1.tiff,r06c02f05p01-ch4sk1fk1fl1.tiff,r06c02f05p01-ch5sk1fk1fl1.tiff,r06c02f05p01-ch3sk1fk1fl1.tiff,0,0,0,0,0,0,5,1000,1,1080,1080,1080,1080,1080,1080,0afe63d215aaac017ce1a9ad1b8661b2,e9f54a93c2cf0b24bd1177359045e600,47588f3309d55a575c9ede2c6db78b81,bbfec4faf1ce2619c27dda122fcd38c1,1b9ce1bc36f12cb1a0ce8625bb4981c1,f95b08fb43fe6fc17c259455812d34fc,,Images,,0,0,05,F02,02,06,\\hydrogen\stanley_nrores_humanneurons\Kyra_Export_PB\NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement 1\Images,\\hydrogen\stanley_nrores_humanneurons\Kyra_Export_PB\NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement 1\Images,\\hydrogen\stanley_nrores_humanneurons\Kyra_Export_PB\NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement 1\Images,\\hydrogen\stanley_nrores_humanneurons\Kyra_Export_PB\NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement 1\Images,\\hydrogen\stanley_nrores_humanneurons\Kyra_Export_PB\NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement 1\Images,\\hydrogen\stanley_nrores_humanneurons\Kyra_Export_PB\NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement 1\Images,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,0,0,0,0,0,0,0.12594703360079623,0.08060326592199236,0.10010431221034886,0.08801707625389099,0.16482028365135193,0.08,0.1,0.06241627028653246,0.007630054809210095,0.0208368619087129,0.08801707625389099,-12.407413314560852,-11.243933405889818,-11.340210812473387,-11.272570033925383,0.2517501984784873,0.42257273849370053,0.13573918914997282,0.41344941018584586,file:////hydrogen/stanley_nrores_humanneurons/Kyra_Export_PB/NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement%201/Images/r06c02f05p01-ch6sk1fk1fl1.tiff,file:////hydrogen/stanley_nrores_humanneurons/Kyra_Export_PB/NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement%201/Images/r06c02f05p01-ch1sk1fk1fl1.tiff,file:////hydrogen/stanley_nrores_humanneurons/Kyra_Export_PB/NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement%201/Images/r06c02f05p01-ch2sk1fk1fl1.tiff,file:////hydrogen/stanley_nrores_humanneurons/Kyra_Export_PB/NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement%201/Images/r06c02f05p01-ch4sk1fk1fl1.tiff,file:////hydrogen/stanley_nrores_humanneurons/Kyra_Export_PB/NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement%201/Images/r06c02f05p01-ch5sk1fk1fl1.tiff,file:////hydrogen/stanley_nrores_humanneurons/Kyra_Export_PB/NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement%201/Images/r06c02f05p01-ch3sk1fk1fl1.tiff,1080,1080,1080,1080,1080,1080
6,8,8,8,8,40,0,0,0,8,123,0.0,0.0,2.25,0.0,1.671875,0.140625,1.21875,6.890625,0.015625,0.375,3.296875,0.34375,0.234375,0.15625,0.0,0.140625,0.75,0.625,3.28125,9.859375,r06c02f06p01-ch6sk1fk1fl1.tiff,r06c02f06p01-ch1sk1fk1fl1.tiff,r06c02f06p01-ch2sk1fk1fl1.tiff,r06c02f06p01-ch4sk1fk1fl1.tiff,r06c02f06p01-ch5sk1fk1fl1.tiff,r06c02f06p01-ch3sk1fk1fl1.tiff,0,0,0,0,0,0,6,1000,1,1080,1080,1080,1080,1080,1080,0da5f85a4d9c156af0b7d03c6e0f7148,7951145e577350b526c03b02f8622d79,8344aeedccbb49401a20896752b2a031,bcd2c65287645e9f2512368730b13012,c81099f47ced8af08c2c621e5aead28f,d2c1ccfdb1e82a9f5db7700588b45e5c,,Images,,0,0,06,F02,02,06,\\hydrogen\stanley_nrores_humanneurons\Kyra_Export_PB\NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement 1\Images,\\hydrogen\stanley_nrores_humanneurons\Kyra_Export_PB\NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement 1\Images,\\hydrogen\stanley_nrores_humanneurons\Kyra_Export_PB\NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement 1\Images,\\hydrogen\stanley_nrores_humanneurons\Kyra_Export_PB\NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement 1\Images,\\hydrogen\stanley_nrores_humanneurons\Kyra_Export_PB\NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement 1\Images,\\hydrogen\stanley_nrores_humanneurons\Kyra_Export_PB\NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement 1\Images,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,0,0,0,0,0,0,0.09709581394479502,0.08031165941517206,0.09999999999999977,0.08,0.12622448801994324,0.08,0.1,0.04864746259980697,0.004551017477226579,0.019138542314382095,0.0691334456205368,-12.24238231888907,-11.523308390912966,-11.354907348165405,-11.514631619058306,0.19134587461602795,0.48912209349592733,0.11415901063753621,0.47908833182135196,file:////hydrogen/stanley_nrores_humanneurons/Kyra_Export_PB/NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement%201/Images/r06c02f06p01-ch6sk1fk1fl1.tiff,file:////hydrogen/stanley_nrores_humanneurons/Kyra_Export_PB/NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement%201/Images/r06c02f06p01-ch1sk1fk1fl1.tiff,file:////hydrogen/stanley_nrores_humanneurons/Kyra_Export_PB/NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement%201/Images/r06c02f06p01-ch2sk1fk1fl1.tiff,file:////hydrogen/stanley_nrores_humanneurons/Kyra_Export_PB/NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement%201/Images/r06c02f06p01-ch4sk1fk1fl1.tiff,file:////hydrogen/stanley_nrores_humanneurons/Kyra_Export_PB/NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement%201/Images/r06c02f06p01-ch5sk1fk1fl1.tiff,file:////hydrogen/stanley_nrores_humanneurons/Kyra_Export_PB/NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement%201/Images/r06c02f06p01-ch3sk1fk1fl1.tiff,1080,1080,1080,1080,1080,1080
7,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.109375,0.0,1.75,0.140625,1.015625,0.734375,0.015625,0.4375,0.328125,0.40625,0.25,0.078125,0.0,0.09375,0.5625,0.40625,2.421875,0.671875,r06c02f07p01-ch6sk1fk1fl1.tiff,r06c02f07p01-ch1sk1fk1fl1.tiff,r06c02f07p01-ch2sk1fk1fl1.tiff,r06c02f07p01-ch4sk1fk1fl1.tiff,r06c02f07p01-ch5sk1fk1fl1.tiff,r06c02f07p01-ch3sk1fk1fl1.tiff,0,0,0,0,0,0,7,1000,1,1080,1080,1080,1080,1080,1080,6af88766ba1a490c359d1a148fa1d5a6,b4dc1c7a848febbc096c9ade1122afdb,d035caa7fc3b22a94e687c8e71d29917,7fa67cb1f3c6fd00c34950e4e55b6455,5fb6f38537b48dbfd5a40e9ef0db4757,ca0f06353a0b49dd3382818c3d184862,,Images,,0,0,07,F02,02,06,\\hydrogen\stanley_nrores_humanneurons\Kyra_Export_PB\NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement 1\Images,\\hydrogen\stanley_nrores_humanneurons\Kyra_Export_PB\NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement 1\Images,\\hydrogen\stanley_nrores_humanneurons\Kyra_Export_PB\NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement 1\Images,\\hydrogen\stanley_nrores_humanneurons\Kyra_Export_PB\NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement 1\Images,\\hydrogen\stanley_nrores_humanneurons\Kyra_Export_PB\NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement 1\Images,\\hydrogen\stanley_nrores_humanneurons\Kyra_Export_PB\NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement 1\Images,65535.0,65535.0,65535.0,65535.0,65535.0,65535.0,0,0,0,0,0,0,0.0503524072108116,0.08000000000000006,0.09999999999999977,0.08,0.05,0.08,0.1,0.03268850289098558,0.0,0.017414000862273515,0.0,-12.29864649189339,0.0,0.0,0.0,0.08194549482902166,0.0,0.09246014803647995,0.0,file:////hydrogen/stanley_nrores_humanneurons/Kyra_Export_PB/NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement%201/Images/r06c02f07p01-ch6sk1fk1fl1.tiff,file:////hydrogen/stanley_nrores_humanneurons/Kyra_Export_PB/NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement%201/Images/r06c02f07p01-ch1sk1fk1fl1.tiff,file:////hydrogen/stanley_nrores_humanneurons/Kyra_Export_PB/NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement%201/Images/r06c02f07p01-ch2sk1fk1fl1.tiff,file:////hydrogen/stanley_nrores_humanneurons/Kyra_Export_PB/NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement%201/Images/r06c02f07p01-ch4sk1fk1fl1.tiff,file:////hydrogen/stanley_nrores_humanneurons/Kyra_Export_PB/NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement%201/Images/r06c02f07p01-ch5sk1fk1fl1.tiff,file:////hydrogen/stanley_nrores_humanneurons/Kyra_Export_PB/NPC_WCB_40x_5k_01022024__2024-01-02T11_51_40-Measurement%201/Images/r06c02f07p01-ch3sk1fk1fl1.tiff,1080,1080,1080,1080,1080,1080
